"","pln_richness","pln_sigma.sig","pln_loglik","cegs_richness","cegs_gamma","cegs_loglik","nb_richness","nb_size.size","nb_loglik","nb_prob.prob"
"476",13.8996123079516,0.920962769386845,-30.1707880285825,15.1376073846702,0.170681866791779,-32.810675584015,14.3049913911966,1.69156349868247,-26.589476922033,0.339868063143921
"477",21.4277852259216,1.6650561844942,-89.4525060731489,22.5692199969889,1.16764417144297,-91.3146265119097,27.4931826039377,0.342133344989934,-77.7359116457863,0.0223813841437549
"478",65.7703994897589,1.52279065669928,-27.131237523686,34.0416790176105,4.53999315016352e-05,-40.5937456213219,NA,NA,NA,NA
"479",13.273967271949,0.531137948098687,-19.5324618753971,17.3684291510319,0.000168874529330036,-24.7390662690372,13.8592364573282,118.705442837914,-13.9290406817996,0.986791255530367
"480",3.45613633578439,0.0103157769824151,-4.29497738632524,NA,NA,NA,3.46495037359347,146.349395774529,-4.30224593966701,0.986369584303543
"481",21.871083943896,1.05458071277011,-45.5714602235685,24.4999697746362,0.589248248838974,-51.1247673935329,21.6118365716709,2.17439933806226,-36.352788859251,0.439214514063168
"482",17.6448556371351,0.964498157631961,-37.7117566356273,19.4281844552493,0.361537654915424,-41.578431112753,18.532578687969,1.82873261124845,-30.3722465869953,0.403989432638545
"483",39.6272775791732,1.64121688890776,-30.2058180115284,59.6278211439292,2.02742475890525,-51.2233050742013,1593.34013885075,0.00499999999999989,-30.2468976210234,0.13285308143069
"484",28.3959816089494,0.971394602196546,-60.0730286580058,30.884538935899,0.296852533707183,-65.849189318791,30.7028471757058,1.2554232021658,-52.4597957115129,0.297542203818502
"485",24.6792664326776,1.26523586098635,-56.1520649767063,26.8262828383332,0.779589364402415,-61.6499951131807,32.8527721549455,0.383481561319399,-55.5320147519378,0.0865309138666024
"486",12.3168545806546,0.906357218972357,-41.6827646021171,13.0746752953477,0.000248940705561787,-42.506395109454,12.6623061562396,1.8114911949983,-35.5435623412967,0.1961539955376
"487",7.56638266055491,0.993681662029122,-13.8223380913163,8.26608297630641,0.363894046507814,-15.6881198297335,NA,NA,NA,NA
"488",6.37982146818458,0.00624946869052057,-9.43923253712929,8.99966728123836,0.000123085439234114,-13.8898188006462,6.58612663208154,207.658834255548,-8.40025875451713,0.988417791692573
"489",5.04206445651693,0.310211231863021,-12.0516932334207,6.00001380023979,0.000320334731385725,-14.4284501993004,NA,NA,NA,NA
"490",77.4440073085885,2.81492748888633,-75.1826755800263,139.402723321307,4.27690403632634,-119.099204255671,1779.74009368978,0.005,-63.3698991874782,0.052690135794427
"491",18.2272059924492,1.17846702774401,-34.7776408719302,20.1939679978725,0.717209012530523,-39.6669136503631,20.9818066667952,0.935761571668085,-27.5202560992652,0.308545796037304
"492",18.0639574646653,0.841731433365675,-28.2567176057406,20.3223743621651,0.00135427883218418,-33.1166572794192,19.1292057238079,3.86339982937874,-20.473423866271,0.711271314660056
"493",13.5951512964807,0.911905416604241,-24.7425339369567,14.7812567263145,0.00173796362837173,-27.7012564067258,15.298885653171,1.68210419731191,-19.193861496087,0.47016837700726
"494",9.08173542677666,0.660381406383102,-17.3603266783944,10.9094683878136,0.00081846072220361,-19.8789310861901,9.3201133513334,4.34711134588094,-14.5106382742514,0.637883851921345
"495",9.67445165211548,0.57860231456146,-20.9260522137594,11.7000167058602,0.000151420081394421,-23.4292462852912,NA,NA,NA,NA
"496",11.7857452445993,0.00831416114794675,-10.6836942107251,19.125040950661,0.00151307387410673,-18.5379828525388,11.8346340805244,118.895982513361,-10.7023929989883,0.988052053362881
"497",94.1817761777995,1.29400576984001,-344.988865392983,100.509836746363,0.823645999042037,-355.774119213709,108.18487160863,0.522861474905123,-333.170948686258,0.0365827194234632
"498",20.3294076645192,2.6023707549885,-65.9493248109357,24.5995809295887,2.83553697349791,-73.1729183623471,680.985722886283,0.005,-52.5312287787565,0.0116247182957666
"499",11.1564493576718,1.56267719499324,-38.7760174344777,12.3521128863252,1.29126421690263,-40.8973598282447,11.540420297423,1.09306332621219,-28.229375931385,0.158445344538246
"500",61.4675529863132,2.34053443113488,-125.377547092785,81.7991772593109,2.78414014117517,-154.322866037271,1742.82419644049,0.005,-124.478712336258,0.0136816324435391
"501",34.3414501483551,1.98349116758398,-94.3584211397169,40.8220690013675,1.99481776388798,-105.736793355611,111.816650927306,0.0737628055945579,-82.3681522080794,0.0276586500293989
"502",34.2694258855641,2.28535594592014,-83.3160122179354,39.7219639941783,2.28874831604022,-95.3742443455219,NA,NA,NA,NA
"503",40.0822399069862,2.01539214961412,-108.891199231625,48.3706776460605,2.08359072365916,-122.857385338285,169.504480124781,0.0524395695784274,-96.2374801987798,0.024369545568656
"504",7.10461187694945,0.325021311107758,-16.8522924901074,8.63335750264905,0.000117167389970734,-19.4147303959924,7.17078181636699,222.341324820215,-12.891524583439,0.983331271502996
"505",7.91449242640243,0.671248074858512,-15.446326741843,9.45010833341179,0.000833512768466816,-17.5523556309476,8.27027196007867,1.82927625780982,-15.3656757224505,0.359104890683962
"506",58.5017109391871,3.76557137115202,-61.2063783074971,77.4190504085487,5.01662574328788,-86.747969165864,864.870454584908,0.005,-50.4166703673822,0.0188663609687136
"507",16.0968563272411,1.06555205489376,-73.5060768042573,16.4622792510909,0.000456444067442549,-73.3977937522522,16.4608578254455,1.19559003278858,-65.9152423692141,0.0502522525926313
"508",24.2157080434032,1.67905115264903,-80.630347847396,26.2035042045194,1.29217213697846,-84.717215980009,36.9325275887745,0.253393932082969,-69.7453510098678,0.036229667145662
"509",22.9324180166777,1.692481197864,-78.0198270449773,24.7233690219885,1.29140552965572,-81.6804564913027,40.0535438887772,0.195440983564745,-67.7730494252999,0.0290207232832577
"510",13.0035077733086,0.79074063689634,-61.5513306062669,13.2910350759396,0.000262563447474372,-62.829609958442,13.013097666103,2.77960780317945,-54.9953106688222,0.0835070496041538
"511",27.9852682761549,0.527407887480167,-28.9708835625657,NA,NA,NA,NA,NA,NA,NA
"512",14.4691657048415,0.0125738388212914,-10.9780229288283,24.2857184196309,0.000623075169760419,-20.3903628650617,14.598646873023,79.338088074617,-10.9902210620735,0.985545432305698
"513",15.7318411872863,0.720590809867844,-7.27279319940958,NA,NA,NA,53.7647796586977,0.192994093011521,-7.18943534400103,0.485411072546722
"514",51.2934818653744,1.16293084817642,-94.7739931843326,58.0256708626677,0.765214379952442,-109.951220238154,60.6833495282683,0.666438421778816,-85.4793641088806,0.213479232330817
"515",52.5066350829186,1.33103259472652,-107.312451800036,57.5525173339216,0.89462038186248,-121.011555562612,79.7584256170125,0.285561947483596,-105.79811032196,0.0873412887937698
"516",5.80962393606038,0.218418070887902,-7.80266126394967,8.57205820280637,0.000660836510618657,-10.8456402396424,NA,NA,NA,NA
"517",18.2195013809727,1.04343050042206,-37.7814613713739,18.8137436085233,0.00326677074794689,-40.7030718925818,19.0078788132768,1.45318462618443,-31.5240032628075,0.342611283477173
"518",15.0610256905231,0.0102810203403778,-15.4411281211214,24.0000059936855,8.53839339676802e-05,-24.9532908556444,16.2387697452405,107.862602936364,-13.7662307170463,0.987624991357228
"519",23.4169713854988,1.35855641755829,-43.8960175319727,27.918860382454,1.19004256128867,-52.3789822653532,25.1341216553478,0.891910668946496,-34.7278949100704,0.282273603398062
"520",17.0324788080333,1.12965578584907,-44.6336433085407,18.3561790334007,0.560821066909585,-47.4741832761764,19.2370994709171,0.957733418094279,-36.6086112183796,0.206030392421159
"521",28.2659955672932,1.29381058661236,-43.5462954527509,33.5521303292119,1.06837478663941,-54.211996875722,28.5342038218152,1.12329064059172,-34.5802043627456,0.376853559659006
"522",13.9662690318359,0.803835844970958,-35.6938610168906,15.5606441040604,0.000393925521707246,-37.6621507319564,14.8467906276392,1.26173494325695,-35.287783566095,0.19167405253605
"523",8.85725327555261,1.7565815237673,-24.2705598117623,9.22678566971683,1.23142004481012,-25.8864501679078,12.7027688761513,0.235209165430721,-23.600065479021,0.0332095084669374
"524",3.00072420501573,0.00629949292700229,-6.12194844093111,NA,NA,NA,3.00077387035414,449.019480826826,-6.14613427218603,0.981766020760068
"525",36.3608743815733,1.5983390482263,-102.70436117389,40.75073344711,1.33593904115321,-111.65834769922,64.8381294651924,0.194465946323405,-93.2388595057563,0.0409954619221576
"526",7.67998482930503,1.40948626860882,-26.1180859352023,7.51582177612836,0.000204212002431529,-26.0052507511739,7.42950664090511,1.64278417623971,-21.1330844916486,0.176362945329974
"527",8.01840311487963,0.678351431623272,-30.3337084270125,8.48859562485426,0.000163544044033814,-31.0797498250301,8.0296878392296,4.05502702102323,-26.0783628969565,0.251316495386301
"528",7.41031657629462,1.23181075730182,-26.2033511347736,7.68145193777056,0.490887562800635,-26.5980662711781,7.56027245476181,1.72132091645026,-19.4755638538922,0.220519570144245
"529",8.24839357433652,0.813415450377365,-25.8069476743267,9.00002439066092,0.000267605968045991,-26.0581921078975,8.24164087805721,3.11885899324494,-22.158431301026,0.322496005855798
"530",24.9154493587505,2.50893243810137,-20.2377300920533,39.1280087117121,3.48874333179419,-32.8881883277225,524.950837245873,0.005,-20.2148062574839,0.0463577196637581
"531",9.61517310798976,0.576619170326782,-14.7661468428394,12.2667229151218,0.00273167488006108,-18.279631888085,NA,NA,NA,NA
"532",5.15730143529539,0.00448713864172451,-7.91471986163785,NA,NA,NA,NA,NA,NA,NA
"533",41.2485218445737,1.13399079706971,-33.7315943333719,36.2069112834206,4.53999299079006e-05,-45.4538709009238,36.4646865333563,2.01296543802729,-26.8435008351888,0.653031377173273
"534",36214.5234983161,5.20674765083839,-7.6588498214099,NA,NA,NA,1347.56446486605,0.005,-11.9933600974728,0.261787117934154
"535",21.6711705115719,0.950743986517866,-32.6570495978797,23.8304808346397,0.300530857584605,-38.8261989211402,26.0780345289527,0.840834530144329,-29.7112327711172,0.322805864195862
"536",15.5772495231562,0.00535890959094946,-9.56976623298503,NA,NA,NA,15.6522627520859,103.824648404275,-9.59084957287664,0.990237582080156
"537",118.580374448088,2.14021332018838,-190.787235498515,180.556896466984,2.83517358987939,-257.195553068092,4169.60494665027,0.005,-174.796304506127,0.0431808301090916
"538",11.0133218070106,0.00818175158649769,-22.7936412077446,12.9206525650702,0.000100520124049,-32.8767268321778,11.0220621535234,363.923271061028,-21.2959859770087,0.983070489968407
"539",7.01591396660418,1.00933260097999,-33.6923739865757,7.184744716502,0.394764879545945,-34.4259884604377,7.00003224885764,19.8993645168004,-21.7349799841388,0.53928867477226
"540",3.02109265059774,0.00600683330330168,-5.788208131711,NA,NA,NA,3.02194060588475,281.870657721256,-5.80302632807239,0.98267810727619
"541",20.3604060711761,2.20446273290112,-4.67586875795533,NA,NA,NA,400.862989190741,0.005,-4.59406494644974,0.222595364250808
"542",32.8180645433437,1.12742975737809,-65.2130231772969,36.2209290482309,0.633323763242013,-73.4991907290296,40.9619837919928,0.566925302398956,-60.9466490421926,0.169232685907252
"543",38.0742064664935,1.34604834203451,-67.39739149533,43.2730792759179,1.0274293241118,-79.7340918428354,60.0631308393767,0.317343913673531,-59.3976118276325,0.15241189585829
"544",8.2410097971602,1.06811522600586,-30.2141103784711,8.7533134400407,0.562908885333939,-31.376531923205,NA,NA,NA,NA
"545",8.21628310557693,0.716159659349646,-24.2834495473392,9.12284495455888,0.000834934594592037,-25.2964168814081,8.39200740202271,3.35727434687548,-19.8304349356485,0.401490292528325
"546",6.00961271359553,0.293873869408634,-16.2372676799206,6.81818917451174,0.000725580443980048,-19.1132469019069,NA,NA,NA,NA
"548",30.8106191471682,1.46362775026275,-44.216080290083,39.1150486838024,1.44797906384388,-57.7795541127354,30.41628973488,0.925669678049472,-34.5830549930553,0.34693251887268
"549",22.6770230944467,0.903148338974476,-74.7885079007297,24.2001033007734,0.000688776030981473,-75.8188212707177,24.5860784661463,1.04130395559987,-68.9477686200427,0.115013094088451
"550",29.6895275643567,1.51475755878508,-94.1830575193097,32.9943602755828,1.23010238547183,-100.432152516048,40.3935061874095,0.339980749561486,-83.7625785493745,0.0480675488637383
"551",42.2292611724489,1.2294453576754,-24.3881184661137,32.2105363849287,4.53999301592346e-05,-35.7620713634721,2535.86148650362,0.005,-24.3612249676998,0.260466358973547
"552",7.00070348856833,0.597389336103663,-29.2294515789269,7.23230630606727,0.000136470801857676,-31.1850210575678,NA,NA,NA,NA
"553",5.00000000001151,0.00272893100539191,-13.2354959050299,5.19384280458956,0.000172256768199098,-21.5377227011094,5.00000000004301,980.736488077607,-12.8166486249497,0.974354988562231
"554",9.03091948449215,0.849053825422642,-37.3947786099858,9.38036109086037,8.28496445622848e-05,-38.0366689820335,9.08734890640793,2.40367475098463,-31.7335228059495,0.144808279457055
"555",69.5289791147007,0.659120432441357,-171.349744380894,80.1875152321656,0.00015936998268826,-186.94030482058,71.29275368461,2.05358250668448,-171.995519470361,0.281872004824337
"556",19.6221477493421,0.623783374161552,-29.5564415008412,24.5334221733031,4.53999537073725e-05,-36.5593201552359,19.1078146431843,104.665353798309,-22.4466331187442,0.982797449997167
"557",9.30485651900802,0.0411056048176022,-8.7014246787691,15.1668013865984,0.00112639044760392,-14.3847586859321,11.2369151058478,99.3516374279125,-6.57533771164335,0.990230691665091
"558",9.78596700143044,0.0133849612119679,-3.95088486858062,NA,NA,NA,NA,NA,NA,NA
"559",11.1799276383265,0.0098688878428399,-6.56140749760518,NA,NA,NA,11.2369151058478,99.3516374279125,-6.57533771164335,0.990230691665091
"560",36.6589769216109,1.04265929834019,-63.4428767477327,40.0179721755701,0.447469563035735,-72.894780109455,48.1355366453169,0.505962113556643,-62.6672541649833,0.178613843384726
"561",38.0620499543737,1.42759252395716,-36.5723036196369,54.44745282279,1.62538561406867,-56.5912484351348,26.9235274076388,3.71535238640613,-26.7540561504313,0.719485539574434
"562",67.9129205014524,1.64087669378429,-19.909274459497,29.0625082306269,4.53999310701384e-05,-31.3924010596496,NA,NA,NA,NA
"563",14.8361545311357,0.0064666587160897,-18.4919905450305,22.3888977395573,4.568129203828e-05,-28.1495708210786,14.8889682558707,149.213314744112,-18.5276920547976,0.986258786110168
"564",20.1778251633676,0.171088819403539,-18.7589312641946,NA,NA,NA,23.4784013482829,103.825915028982,-14.3862739559856,0.990237705782652
"565",7.5310141582583,0.0168524376852666,-7.98223555003061,NA,NA,NA,7.57399382998156,87.9289201952328,-7.9884423211343,0.982290794101145
"566",17.0094052212277,0.618123719241848,-67.0438337351741,17.8118954488242,0.000770514187213568,-69.9018790456651,17.0234435583548,3.91396885677817,-61.028354154202,0.185789992674169
"567",5.00000068779559,0.00274757314196891,-12.4820059124573,NA,NA,NA,5.00000083311009,611.86134592901,-12.5225762744898,0.974814295371946
"568",16.8847010442077,0.661885381099684,-32.8316371202436,20.1139044782362,0.00145182321032543,-37.849981565229,NA,NA,NA,NA
"569",26.8913989203575,1.45067154318101,-62.0249791435709,29.5865655666853,1.06902223533544,-68.823864638414,42.4450502574237,0.293642737210236,-53.6559590824469,0.0977844168466846
"570",11.9792906086009,0.00864400770887769,-17.9552801403462,17.3684291882871,0.000169257058604355,-24.7390663105572,NA,NA,NA,NA
"571",7.5310141582583,0.0168524376852666,-7.98223555003061,NA,NA,NA,7.57399382998156,87.9289201952328,-7.9884423211343,0.982290794101145
"572",16.3381388465808,0.97725026852219,-24.7632686197857,18.4265369632044,0.456742697408739,-29.8706853614458,14.9595408802616,11.6846598226349,-17.3210673872567,0.870515001045456
"573",17.7678084016296,0.388434180010544,-24.9283655326384,24.7826207197252,4.53999712242774e-05,-33.0225349329821,17.660127870279,55.5353486466151,-22.2549491413888,0.966489125328712
"574",15.3934983508662,0.0227176391103865,-22.9745946246339,22.5217498899857,4.53999622198489e-05,-31.1967266319755,16.876854112981,147.78182553063,-18.1921245209254,0.988099367799846
"575",24.9119340577348,0.410881677996316,-45.7236147448013,32.4464369984783,0.000727855674312812,-55.5644310570201,NA,NA,NA,NA
"576",31.236128581059,1.60188494841573,-62.4983844037763,38.8861584692871,1.62563381318949,-75.0037527077627,46.4793351160885,0.306840317854679,-52.0917231464755,0.123734611323722
"577",15.9495085706398,0.441350524740083,-25.849166155313,NA,NA,NA,15.89623450592,17.0209280644847,-23.0950394954437,0.882569691079303
"578",97.9234097714698,3.03669905007689,-58.3258243646334,162.172679615065,4.516472182887,-102.132686713333,1695.95919603992,0.005,-48.584856372609,0.0734334078293628
"579",20.3910975063272,1.9496209459698,-34.2431449013042,27.5008488994433,2.28060440432652,-44.1488880724305,40.2114451387999,0.18531217614664,-24.885397571775,0.147699192986307
"580",26.3605340204824,1.64805135449964,-24.5879704572278,37.8114437341086,1.95211843169007,-38.3132045980732,19.437481301955,1.99069935985839,-16.5817051087644,0.617189213389354
"581",12.7966760621812,1.06666907585813,-30.1064962310692,14.3287561110826,0.637809099135554,-33.176649038817,12.3866743404004,4.46926036593194,-21.1321646629043,0.612657189538904
"582",77.9831647406652,1.75545588049802,-140.271651945957,114.100402811497,2.23305580176715,-182.133006600448,282.013134405376,0.071483085641249,-127.051099908991,0.0652094020396839
"583",106.574315484406,2.47443551578728,-142.017256554803,177.439330524181,3.53719602327486,-204.759843859228,2888.13334609506,0.005,-129.781216012717,0.0350185379217551
"584",81.5363825695487,2.08237709560334,-57.557025719184,149.791099807807,3.08659873778204,-103.802770746977,2889.79005716868,0.005,-48.3471073639244,0.152982425677335
"585",36.719302332485,2.01119057055025,-38.3750754920146,59.2077468999636,2.73704654406563,-59.2745619047367,27.0108050402852,0.964617503869007,-26.9201698532635,0.394445076976982
"586",69.2727143725497,2.43889265512885,-37.0868078748172,157.907897257705,4.08495663946276,-74.9682176969402,83.7786002787478,0.174537378709554,-26.3367012745433,0.272693698376502
"587",21.9225512961505,3.15593757381766,-119.252397791727,24.5525654332488,3.12136850782935,-123.777267488736,NA,NA,NA,NA
"588",17.0137564701628,1.62968490348745,-125.121647316006,46.1804903055618,7.37683370913188,-159.955812445945,17.2005412609006,0.75406386103299,-112.90606858175,0.00272965591263131
"589",27.8547892182826,1.83329772098439,-78.8693629479066,33.7216994172508,1.88239592718601,-88.1280782763715,37.471057003291,0.309940465369004,-66.6127370458982,0.0576082485122638
"590",27.6657134432158,1.74981919684615,-76.7280461441407,33.0686642330803,1.73509468347489,-85.5665142148943,34.4137949573201,0.397755228858393,-63.7630393067767,0.0770339456551985
"591",5.10621226214354,1.69494692710219,-27.5042482966188,NA,NA,NA,5.30909568009799,0.577555913160722,-26.8063956990411,0.00727451793622116
"592",20.2036942602561,1.29795724780931,-72.6590036946959,21.9083078806252,0.930779168230221,-75.8821608991279,21.6400210688927,0.863286952991206,-62.2462620128471,0.0874300966316616
"593",13.0031060417556,2.29339948832535,-51.5728259037309,14.882912897663,2.26489891826154,-54.7588763791383,20.9118801116959,0.200719923902163,-38.8298968279096,0.0242454092468426
"594",11.1068894732346,1.19834636577969,-51.9957282188021,11.3505632552993,0.395434458302756,-52.1077262004378,11.4574270666215,1.04335399821069,-45.1106085636734,0.0456411934494384
"595",26.1945577873351,2.08704751749546,-68.6788997658017,32.9068021980344,2.30606192590705,-79.019790349196,87.6904763453173,0.0733796061188826,-56.5290785200301,0.035867007424963
"596",48.2275628130632,1.54392353352333,-175.744601827148,51.8346711941501,1.12825056613548,-182.197437480463,64.7834483147838,0.306654622399733,-164.593738644774,0.0245410971379233
"597",17.9697131804651,2.2637081111813,-68.272077069218,20.8892166532614,2.29913673624069,-73.1536477736031,159.120253531295,0.0207478409036861,-56.9453002112239,0.00846201444711589
"598",26.7202402588556,2.89862831718658,-58.2374444291131,32.4080884102287,3.25606573653462,-69.4738717996637,762.570656129719,0.005,-46.4696665821558,0.0188118406913755
"599",27.8527462123824,2.27707249176576,-45.9239876438181,39.5675456008872,2.86238158043944,-60.3458184257323,36.238562991243,0.251917745237415,-34.98828419592,0.119917487070112
"600",47.2446194240215,2.20541001905797,-161.157789004097,58.9161188232362,2.49454284014787,-177.920208754029,269.532209927297,0.0316935813300142,-146.706751213588,0.00827147419851245
"601",45.1013112503369,1.87601846340601,-204.040245163358,48.7198176305014,1.57100810710993,-209.876563803721,64.6885358045191,0.211154354836303,-190.688881278762,0.00699970090775874
"602",18.2391911129729,1.49179728539948,-69.8957280012362,18.7515097668418,0.777788308742908,-70.5676890082216,21.4267019964638,0.493256165457815,-61.2302819389909,0.0408811016166226
"603",9.21396934162659,1.19806542055565,-17.3712524135667,10.7836410957655,0.921765200262578,-20.3991536939294,7.94656598194254,160.578815919016,-10.1487962995092,0.986837485957575
"604",12.1109649958555,1.1752808605473,-56.2399765488216,12.3895912428742,0.382239940034895,-56.435620743385,12.387830202665,1.22098015982159,-47.7260368937789,0.0586020941002077
"605",13.78286512577,1.40417236333785,-32.6216701789567,15.1228332552336,0.999812575175862,-35.919635739485,18.0417844077101,0.56131658460996,-24.631581456907,0.187100223419633
"606",26.8878001384776,1.9840226484499,-126.158959924502,29.4158803921336,1.76906446811951,-130.062920944291,42.613750680319,0.172978693495359,-113.534839972956,0.00605089731048294
"607",29.6318744052867,1.648772275331,-55.7008342659531,35.9738472219494,1.60441480454251,-67.1848034030986,41.3165277441434,0.341070977722455,-45.5794007090676,0.143660901038147
"608",27.8837994511311,1.39388481642619,-57.5883849034824,31.3971403011508,1.06664173007889,-65.70323325112,35.2737311265765,0.505203402626391,-48.3489911045999,0.166826850107569
"609",27.142222661116,0.979414829600904,-33.1764473086503,31.1221535297405,0.501578728018659,-42.8834628731151,24.498327586607,4.36091053769524,-25.9651211782996,0.737633633512679
"610",17.5517510211495,1.26512477034295,-38.4919632275793,20.8833175999211,1.08641721964997,-44.183592316988,16.2806468902092,2.71033512663332,-28.2875498866947,0.484230762614981
"611",20.0003799002763,1.30663745517684,-154.185563831835,20.0593606910914,0.769454690696761,-155.653466647633,NA,NA,NA,NA
"612",13.0002461406516,1.36843557616411,-103.95841062538,29.7081339765212,8.55633435314112,-127.475895292345,NA,NA,NA,NA
"613",28.4811222534109,1.5419635226501,-92.1659049485058,32.3722980625223,1.36351759387235,-98.8626446041253,35.8692195765127,0.413799643228096,-80.043398413209,0.0558368857706821
"614",1322.32528262889,5.25214551712461,-53.0001790132242,358.421022169744,6.67637971979745,-110.257769293495,1452.43509815152,0.005,-43.6663211616662,0.0624660042683194
"615",84.9810475010415,2.46131747511389,-226.535450407286,118.215917371282,3.12429272489311,-267.618174471531,2468.32574909364,0.005,-211.169146395239,0.00860306716043584
"616",32.4272460142364,2.13231000935808,-128.090543955551,36.9761694851516,2.06958621334034,-135.574191559786,NA,NA,NA,NA
"617",38.9683037822531,1.53243616844045,-58.0619764021631,50.4653132297474,1.60248375098192,-75.876756121349,50.9029531438219,0.40461996477579,-48.1260799595101,0.206798699763331
"618",19.2556857731568,2.83978898508133,-101.238385443594,21.0275070133909,2.62218437406906,-104.187670589315,NA,NA,NA,NA
"619",11.3269378165267,1.02150779444607,-40.4354373526486,12.1350444130033,0.568317468107609,-42.2850680066068,11.0142113365399,147.099471825959,-25.898786571195,0.955780275083966
"620",16.3979022686383,0.765455715416303,-50.6826696122785,17.9104976918038,0.000359691549666914,-52.7281015038125,16.6622248943147,2.61511995051991,-43.9489104554919,0.291322160271256
"621",44.2340399334257,1.48995175856064,-206.386368448627,46.0494404683577,0.958293547467195,-208.879714587373,49.4972544982643,0.484559316202994,-193.479970641699,0.0151389733731879
"622",66.8030088687078,2.39098884320004,-225.962432680229,81.6929775437151,2.62348742836209,-248.857091234326,2022.48454380421,0.005,-210.28453572404,0.00546467409653399
"623",18.1546897330963,2.05654466194027,-62.381819648929,19.7153985058185,1.73630572273001,-65.9566389862511,62.5150344433099,0.0667819316974379,-52.7438825903219,0.0164355208241794
"624",15.4410029434031,1.8348587995691,-62.6286854170978,16.213497568601,1.3160723492526,-64.0517936372759,24.6200772499499,0.211099949315122,-52.7863405115413,0.0186292365998804
"625",38.0265494641768,1.4596241358613,-175.891854217772,39.2912941373716,0.844324236721416,-177.223667168414,42.5157754670746,0.489426179266005,-166.18415679996,0.0154095146034469
"626",65.6154906270175,1.66030999920359,-254.141690816866,71.582026764701,1.35379027649046,-264.308213917887,92.3065666689809,0.249782943408967,-241.8079086242,0.0149502348955599
"627",39.5533189392922,1.7758878467559,-43.2351294342091,64.0291652517663,2.39028370241804,-66.3616451455357,27.7539601515652,1.6837614771349,-31.1155844659517,0.503941835214614
"628",16.790516739203,1.00054814059303,-34.9157165659943,18.892090854,0.526613627436827,-39.2270999926983,16.5375345710059,3.01190809271408,-26.6924575286384,0.536685556685789
"629",34.9819509958861,2.24194280589219,-74.3224736544012,43.3262718112142,2.44251966727337,-88.8673253113485,1319.06835678577,0.005,-62.6829174064147,0.0346028968322412
"630",14.660758526786,1.58727943233458,-40.4127897970149,16.7530479808682,1.39319036092218,-44.4021679873636,20.3021307105345,0.407391612715506,-30.8864093939659,0.111361552551924
"631",46.6527195507816,3.05276693012395,-188.746111406168,55.659608518962,3.32294778435111,-203.760892637611,NA,NA,NA,NA
"632",43.5538872518619,2.00376566619153,-106.423476331745,54.845990354281,2.1976052892556,-123.943642670941,1683.6020640429,0.005,-95.1614320004718,0.024309065643883
"633",40.094657862541,1.74693936688846,-120.369575555528,45.3896372485965,1.5483418326932,-130.357955199166,62.5429202968695,0.227590721469,-107.496102999205,0.0370521705466809
"634",26.1212127940266,1.81953257651652,-76.580606684078,31.3252259077245,1.8458235911161,-84.923303009956,38.1714130323675,0.264408139015578,-64.9495686886048,0.0487406554396092
"635",10.596702501206,1.01881943798213,-17.5480780452332,11.9981844187286,0.553280763788221,-20.8428379046176,10.5688257900048,144.91436866187,-8.7637628999528,0.990286821184166
"636",104.150355399636,2.52307710614307,-234.72724974992,132.717584896402,2.90195733033587,-280.417272279398,2941.11535487125,0.005,-220.385364402964,0.0122756150439242
"637",47.3292679486216,1.44523087996917,-109.144865494265,53.6749770820024,1.16044519018063,-122.350655298768,68.9768647081682,0.318970775632261,-98.5229784353866,0.0898043357686056
"638",41.5363556846451,4.79895693211069,-155.809841505061,59.1191201980746,6.44863373293612,-181.518347021026,NA,NA,NA,NA
"639",32.5114611806812,2.35636825909698,-125.884265452337,37.6088468948538,2.37878494179194,-134.493657947062,707.076966635971,0.00718497701292818,-112.899635639993,0.00443271397015474
"640",40.8989499412828,2.77059132602398,-120.950397820822,51.6105368174497,3.19821597547508,-137.651864173452,NA,NA,NA,NA
"641",28.2036853459629,2.0384390612678,-103.566596118815,32.0518416677577,1.93027021392231,-110.137369620319,64.3033434403147,0.108499339210991,-90.3204378020038,0.013489996730501
"642",80.6111245393069,2.58052924405619,-375.292932053019,92.5800662185885,2.62890532665405,-393.846676558499,NA,NA,NA,NA
"643",19.2091421307934,2.6169249228551,-95.2991654050085,21.4889329806641,2.53809163086748,-99.1539451910137,NA,NA,NA,NA
"644",23.242019677814,2.41386868279175,-88.3838061913346,25.7613127164882,2.2376547034777,-93.6187418398772,175.506882137799,0.0230686661738247,-75.292133262754,0.00696515377187938
"645",38.7576191937536,2.28790345808258,-116.488384926635,45.3796512266271,2.31308771169976,-128.847388092773,657.237072703361,0.0102955632814414,-103.05543401701,0.0124857270082747
"646",21.522128522379,1.10540788005761,-55.9910444078329,22.9650640856622,0.462791036610928,-59.2267244577597,26.2188667788164,0.674531301097187,-48.9066564486764,0.147767559496861
"647",39.9304022915948,1.89055250074372,-90.345336090496,48.3864507465794,1.92316775540865,-105.282905765517,89.331355483576,0.128430591460012,-78.3447754770122,0.0534970411574576
"648",30.7839634740577,1.47850279981318,-96.317002654618,33.263274122533,1.04367740071865,-101.190354440199,39.1267024054167,0.406444410057194,-86.2324892185752,0.0560194989693817
"649",52.6408255389362,1.75410691358282,-119.050321224893,66.8016394841445,1.89938804586973,-140.664301946953,105.810716114315,0.153912711978886,-106.484589574663,0.0555315183800023
